snapshot_utc,fetched_utc,station_id,legacy_id,num_bikes_available,num_ebikes_available,num_bikes_disabled,num_docks_available,num_docks_disabled,is_installed,is_renting,is_returning,last_reported
2026-09-23T00:19:44+00:00,2026-09-23T00:21:21.674868+00:00,6eaa7343-402d-41c9-9aac-8c664fdbdcf1,6eaa7343-402d-41c9-9aac-8c664fdbdcf1,0,0,0,0,0,0,0,0,86400
2026-09-23T00:19:44+00:00,2026-09-23T00:21:21.674868+00:00,2089808297152151688,2089808297152151688,7,0,1,4,0,1,1,1,1790122548
2026-09-23T00:19:44+00:00,2026-09-23T00:21:21.674868+00:00,f8350199-0de8-11e7-991c-3863bb43a7d0,150,4,0,1,14,0,1,1,1,1790122659
2026-09-23T00:19:44+00:00,2026-09-23T00:21:21.674868+00:00,77c1736c-a609-4453-94f7-8e4253a8193c,474,9,1,1,1,0,1,1,1,1790122658
2026-09-23T00:19:44+00:00,2026-09-23T00:21:21.674868+00:00,15ec5783-ca7a-4225-ba51-cd0a45ecc975,15ec5783-ca7a-4225-ba51-cd0a45ecc975,8,4,0,3,0,1,1,1,1790122658
2026-09-23T00:19:44+00:00,2026-09-23T00:21:21.674868+00:00,2031175112202687108,2031175112202687108,3,0,0,13,0,1,1,1,1790122661
2026-09-23T00:19:44+00:00,2026-09-23T00:21:21.674868+00:00,2134720099473744344,2134720099473744344,20,3,0,0,1,1,1,1,1790122630
2026-09-23T00:19:44+00:00,2026-09-23T00:21:21.674868+00:00,82b41ffb-e284-4e4d-b22a-0cad2bfd4bee,443,3,0,0,16,0,1,1,1,1790122654
2026-09-23T00:19:44+00:00,2026-09-23T00:21:21.674868+00:00,f8347002-0de8-11e7-991c-3863bb43a7d0,20,5,0,0,18,0,1,1,1,1790122653
2026-09-23T00:19:44+00:00,2026-09-23T00:21:21.674868+00:00,1331197c-f6c6-4f4a-a29b-95e580359886,224,9,0,1,7,0,1,1,1,1790122655
2026-09-23T00:19:44+00:00,2026-09-23T00:21:21.674868+00:00,e335fa7c-7adf-4360-9bfa-76b18124a56f,541,7,5,0,4,0,1,1,1,1790122666
2026-09-23T00:19:44+00:00,2026-09-23T00:21:21.674868+00:00,9fef6df2-7f8f-43fc-a85b-7dd5453860f9,437,13,3,0,5,0,1,1,1,1790122666
2026-09-23T00:19:44+00:00,2026-09-23T00:21:21.674868+00:00,ea00f276-26dc-48ee-b2c8-6e56fd632a2d,272,0,0,0,19,0,1,1,1,1790122661
2026-09-23T00:19:44+00:00,2026-09-23T00:21:21.674868+00:00,d1a5e406-718c-44b9-b9dd-e63605b888aa,555,9,8,0,5,0,1,1,1,1790122662
