snapshot_utc,fetched_utc,station_id,legacy_id,num_bikes_available,num_ebikes_available,num_bikes_disabled,num_docks_available,num_docks_disabled,is_installed,is_renting,is_returning,last_reported
2026-09-25T03:59:56+00:00,2026-09-25T04:00:10.268728+00:00,f835244e-0de8-11e7-991c-3863bb43a7d0,202,8,1,1,6,0,1,1,1,1790308671
2026-09-25T03:59:56+00:00,2026-09-25T04:00:10.268728+00:00,2250817396738253956,2250817396738253956,15,2,0,0,0,1,1,1,1790308671
2026-09-25T03:59:56+00:00,2026-09-25T04:00:10.268728+00:00,1986694622707704150,1986694622707704150,11,4,1,7,0,1,1,1,1790308671
2026-09-25T03:59:56+00:00,2026-09-25T04:00:10.268728+00:00,c111ef1a-f276-415d-a95e-8e3c4e3a0c03,522,11,4,0,4,0,1,1,1,1790308676
2026-09-25T03:59:56+00:00,2026-09-25T04:00:10.268728+00:00,f8351569-0de8-11e7-991c-3863bb43a7d0,181,15,3,0,4,0,1,1,1,1790308706
2026-09-25T03:59:56+00:00,2026-09-25T04:00:10.268728+00:00,f834d34b-0de8-11e7-991c-3863bb43a7d0,120,9,0,0,30,0,1,1,1,1790308705
2026-09-25T03:59:56+00:00,2026-09-25T04:00:10.268728+00:00,2039387081833476178,2039387081833476178,10,0,0,10,0,1,1,1,1790308706
2026-09-25T03:59:56+00:00,2026-09-25T04:00:10.268728+00:00,f834e75d-0de8-11e7-991c-3863bb43a7d0,129,4,0,0,14,1,1,1,1,1790308723
2026-09-25T03:59:56+00:00,2026-09-25T04:00:10.268728+00:00,f834916a-0de8-11e7-991c-3863bb43a7d0,63,3,1,0,12,0,1,1,1,1790308723
2026-09-25T03:59:56+00:00,2026-09-25T04:00:10.268728+00:00,9fef6df2-7f8f-43fc-a85b-7dd5453860f9,437,17,1,0,0,0,1,1,1,1790308719
2026-09-25T03:59:56+00:00,2026-09-25T04:00:10.268728+00:00,1991921362058752616,1991921362058752616,0,0,0,20,0,1,1,1,1790308720
2026-09-25T03:59:56+00:00,2026-09-25T04:00:10.268728+00:00,15ec5783-ca7a-4225-ba51-cd0a45ecc975,15ec5783-ca7a-4225-ba51-cd0a45ecc975,9,3,0,2,0,1,1,1,1790308720
2026-09-25T03:59:56+00:00,2026-09-25T04:00:10.268728+00:00,f8346dbd-0de8-11e7-991c-3863bb43a7d0,16,4,0,1,14,0,1,1,1,1790308720
2026-09-25T03:59:56+00:00,2026-09-25T04:00:10.268728+00:00,57f5003b-6574-40b3-83d7-3b5dee1472e0,518,8,6,0,2,0,1,1,1,1790308726
2026-09-25T03:59:56+00:00,2026-09-25T04:00:10.268728+00:00,f7d416f8-4377-4019-bba7-302dc1d5a11d,391,2,0,1,12,0,1,1,1,1790308726
2026-09-25T03:59:56+00:00,2026-09-25T04:00:10.268728+00:00,f834a1de-0de8-11e7-991c-3863bb43a7d0,84,9,1,1,5,0,1,1,1,1790308730
2026-09-25T03:59:56+00:00,2026-09-25T04:00:10.268728+00:00,829fa5a8-cc88-4ab2-9f34-b481aaa1612e,259,5,2,0,10,0,1,1,1,1790308725
2026-09-25T03:59:56+00:00,2026-09-25T04:00:10.268728+00:00,a6d6d4b2-3666-43ad-a690-7f676bdcc3fd,542,12,0,0,7,0,1,1,1,1790308733
2026-09-25T03:59:56+00:00,2026-09-25T04:00:10.268728+00:00,5410aac7-2ec0-47b6-b728-b99c5137b463,5410aac7-2ec0-47b6-b728-b99c5137b463,9,4,0,2,0,1,1,1,1790308732
2026-09-25T03:59:56+00:00,2026-09-25T04:00:10.268728+00:00,cad0e759-b605-458a-b772-768dcce81dc6,372,3,0,0,16,0,1,1,1,1790308731
2026-09-25T03:59:56+00:00,2026-09-25T04:00:10.268728+00:00,f8349070-0de8-11e7-991c-3863bb43a7d0,61,1,0,1,17,0,1,1,1,1790308731
2026-09-25T03:59:56+00:00,2026-09-25T04:00:10.268728+00:00,f8351255-0de8-11e7-991c-3863bb43a7d0,174,9,1,0,6,0,1,1,1,1790308732
2026-09-25T03:59:56+00:00,2026-09-25T04:00:10.268728+00:00,ab6517ea-ed53-42eb-8881-657d362e56e8,560,2,0,0,13,0,1,1,1,1790308739
2026-09-25T03:59:56+00:00,2026-09-25T04:00:10.268728+00:00,8bc42f7f-753d-4cca-a7d6-0d7c2530ea2c,364,13,1,1,5,0,1,1,1,1790308739
2026-09-25T03:59:56+00:00,2026-09-25T04:00:10.268728+00:00,f834c5c9-0de8-11e7-991c-3863bb43a7d0,110,1,1,0,14,0,1,1,1,1790308737
2026-09-25T03:59:56+00:00,2026-09-25T04:00:10.268728+00:00,f834f036-0de8-11e7-991c-3863bb43a7d0,133,8,0,4,11,0,1,1,1,1790308738
2026-09-25T03:59:56+00:00,2026-09-25T04:00:10.268728+00:00,f834c6f5-0de8-11e7-991c-3863bb43a7d0,111,14,2,0,1,0,1,1,1,1790308741
2026-09-25T03:59:56+00:00,2026-09-25T04:00:10.268728+00:00,ec4e1168-25dc-4929-b17b-e4ae578dd888,425,5,5,1,10,0,1,1,1,1790308741
2026-09-25T03:59:56+00:00,2026-09-25T04:00:10.268728+00:00,f8348719-0de8-11e7-991c-3863bb43a7d0,52,12,0,0,11,0,1,1,1,1790308748
2026-09-25T03:59:56+00:00,2026-09-25T04:00:10.268728+00:00,97a1e4e7-a1ff-427a-aaea-48ca0d00bf9c,348,15,4,0,0,0,1,1,1,1790308746
2026-09-25T03:59:56+00:00,2026-09-25T04:00:10.268728+00:00,2127252912986958612,2127252912986958612,5,0,0,10,0,1,1,1,1790308745
2026-09-25T03:59:56+00:00,2026-09-25T04:00:10.268728+00:00,ea00f276-26dc-48ee-b2c8-6e56fd632a2d,272,4,0,0,15,0,1,1,1,1790308745
2026-09-25T03:59:56+00:00,2026-09-25T04:00:10.268728+00:00,38706d8c-8d4b-49f7-b6ed-7688449db261,463,1,1,1,17,0,1,1,1,1790308744
2026-09-25T03:59:56+00:00,2026-09-25T04:00:10.268728+00:00,b44b7c3d-c054-4591-92a9-3b96d86050ab,b44b7c3d-c054-4591-92a9-3b96d86050ab,7,0,0,4,0,1,1,1,1790308680
2026-09-25T03:59:56+00:00,2026-09-25T04:00:10.268728+00:00,f8347002-0de8-11e7-991c-3863bb43a7d0,20,6,0,0,17,0,1,1,1,1790308680
2026-09-25T03:59:56+00:00,2026-09-25T04:00:10.268728+00:00,800bde2c-51df-497c-ac2d-bc3a8c00c164,800bde2c-51df-497c-ac2d-bc3a8c00c164,0,0,1,14,0,1,1,1,1790308677
2026-09-25T03:59:56+00:00,2026-09-25T04:00:10.268728+00:00,f834fcbe-0de8-11e7-991c-3863bb43a7d0,141,0,0,0,15,0,1,1,1,1790308678
2026-09-25T03:59:56+00:00,2026-09-25T04:00:10.268728+00:00,f8349599-0de8-11e7-991c-3863bb43a7d0,71,10,1,0,13,0,1,1,1,1790308682
2026-09-25T03:59:56+00:00,2026-09-25T04:00:10.268728+00:00,f606593b-3d07-40f2-bc6d-a0eb96588e44,456,12,2,0,6,0,1,1,1,1790308679
2026-09-25T03:59:56+00:00,2026-09-25T04:00:10.268728+00:00,569f4952-5a25-4394-a419-f9c4d9cca6f3,495,19,0,0,0,0,1,1,1,1790308678
2026-09-25T03:59:56+00:00,2026-09-25T04:00:10.268728+00:00,a825b55d-3ab3-481f-9c50-d3a7313e6843,228,0,0,1,18,0,1,1,1,1790308682
2026-09-25T03:59:56+00:00,2026-09-25T04:00:10.268728+00:00,acb27827-d69a-4287-b132-3f529ca62ad2,427,5,3,2,12,0,1,1,1,1790308667
2026-09-25T03:59:56+00:00,2026-09-25T04:00:10.268728+00:00,f834b183-0de8-11e7-991c-3863bb43a7d0,98,7,0,0,15,0,1,1,1,1790308668
2026-09-25T03:59:56+00:00,2026-09-25T04:00:10.268728+00:00,01d29f8c-768d-4c4f-84ca-3de966075287,469,2,1,2,7,0,1,1,1,1790308668
2026-09-25T03:59:56+00:00,2026-09-25T04:00:10.268728+00:00,f8347ba8-0de8-11e7-991c-3863bb43a7d0,31,0,0,0,19,0,1,1,1,1790308669
2026-09-25T03:59:56+00:00,2026-09-25T04:00:10.268728+00:00,6cec3afa-554c-466f-8323-5c619fe0ddc6,6cec3afa-554c-466f-8323-5c619fe0ddc6,7,6,0,4,0,1,1,1,1790308666
2026-09-25T03:59:56+00:00,2026-09-25T04:00:10.268728+00:00,1919521884659886482,1919521884659886482,14,0,0,5,0,1,1,1,1790308685
2026-09-25T03:59:56+00:00,2026-09-25T04:00:10.268728+00:00,2124664048772581794,2124664048772581794,4,1,0,7,0,1,1,1,1790308687
2026-09-25T03:59:56+00:00,2026-09-25T04:00:10.268728+00:00,f834f948-0de8-11e7-991c-3863bb43a7d0,138,12,3,0,3,0,1,1,1,1790308687
2026-09-25T03:59:56+00:00,2026-09-25T04:00:10.268728+00:00,f8352973-0de8-11e7-991c-3863bb43a7d0,210,8,0,0,7,0,1,1,1,1790308687
2026-09-25T03:59:56+00:00,2026-09-25T04:00:10.268728+00:00,aefc33cd-40b9-48da-8b87-415428816bdb,488,13,5,0,3,0,1,1,1,1790308683
2026-09-25T03:59:56+00:00,2026-09-25T04:00:10.268728+00:00,f834cb89-0de8-11e7-991c-3863bb43a7d0,115,15,0,0,4,0,1,1,1,1790308687
2026-09-25T03:59:56+00:00,2026-09-25T04:00:10.268728+00:00,e519df41-c4d7-403a-9afa-a5dd7cdd2d03,536,7,0,0,11,0,1,1,1,1790308711
2026-09-25T03:59:56+00:00,2026-09-25T04:00:10.268728+00:00,77c1736c-a609-4453-94f7-8e4253a8193c,474,11,2,0,0,0,1,1,1,1790308714
2026-09-25T03:59:56+00:00,2026-09-25T04:00:10.268728+00:00,82b41ffb-e284-4e4d-b22a-0cad2bfd4bee,443,1,0,0,18,0,1,1,1,1790308717
2026-09-25T03:59:56+00:00,2026-09-25T04:00:10.268728+00:00,f8351791-0de8-11e7-991c-3863bb43a7d0,186,2,0,0,13,0,1,1,1,1790308719
2026-09-25T03:59:56+00:00,2026-09-25T04:00:10.268728+00:00,25489822-e43a-4704-b2a8-d905b78ba77c,389,11,5,0,3,0,1,1,1,1790308718
2026-09-25T03:59:56+00:00,2026-09-25T04:00:10.268728+00:00,f8350d30-0de8-11e7-991c-3863bb43a7d0,163,0,0,0,19,0,1,1,1,1790308751
2026-09-25T03:59:56+00:00,2026-09-25T04:00:10.268728+00:00,986068c4-d11a-465a-b8d0-bd0960c57f51,986068c4-d11a-465a-b8d0-bd0960c57f51,4,0,0,9,0,1,1,1,1790308753
2026-09-25T03:59:56+00:00,2026-09-25T04:00:10.268728+00:00,f8347a8b-0de8-11e7-991c-3863bb43a7d0,29,9,2,0,10,0,1,1,1,1790308753
2026-09-25T03:59:56+00:00,2026-09-25T04:00:10.268728+00:00,2089808297152151688,2089808297152151688,4,0,0,8,0,1,1,1,1790308753
2026-09-25T03:59:56+00:00,2026-09-25T04:00:10.268728+00:00,f834b928-0de8-11e7-991c-3863bb43a7d0,106,8,2,0,6,0,1,1,1,1790308749
2026-09-25T03:59:56+00:00,2026-09-25T04:00:10.268728+00:00,1ef9964d-47ac-4cd4-916e-7c006fa1e605,339,14,5,0,1,0,1,1,1,1790308750
2026-09-25T03:59:56+00:00,2026-09-25T04:00:10.268728+00:00,f8346c96-0de8-11e7-991c-3863bb43a7d0,14,0,0,0,25,0,1,1,1,1790308749
2026-09-25T03:59:56+00:00,2026-09-25T04:00:10.268728+00:00,2036412579943670600,2036412579943670600,7,4,0,5,0,1,1,1,1790308750
2026-09-25T03:59:56+00:00,2026-09-25T04:00:10.268728+00:00,f8348598-0de8-11e7-991c-3863bb43a7d0,49,13,2,0,5,0,1,1,1,1790308750
2026-09-25T03:59:56+00:00,2026-09-25T04:00:10.268728+00:00,8d535c23-f186-4161-aa10-17e94be6d4ae,436,9,0,0,5,1,1,1,1,1790308748
2026-09-25T03:59:56+00:00,2026-09-25T04:00:10.268728+00:00,1976640911178291400,1976640911178291400,6,3,0,5,0,1,1,1,1790308751
2026-09-25T03:59:56+00:00,2026-09-25T04:00:10.268728+00:00,8e7c1984-dc81-43b0-a0d3-58c6de45225a,465,6,1,0,5,0,1,1,1,1790308748
2026-09-25T03:59:56+00:00,2026-09-25T04:00:10.268728+00:00,2251556760922290606,2251556760922290606,15,3,0,0,0,1,1,1,1790308730
2026-09-25T03:59:56+00:00,2026-09-25T04:00:10.268728+00:00,918335df-fc1a-45c2-9cfc-c5e2e93aecc0,467,9,1,0,2,0,1,1,1,1790308756
2026-09-25T03:59:56+00:00,2026-09-25T04:00:10.268728+00:00,25d6f87f-7025-48c5-b202-f91511a4ae19,25d6f87f-7025-48c5-b202-f91511a4ae19,13,3,1,5,0,1,1,1,1790308757
2026-09-25T03:59:56+00:00,2026-09-25T04:00:10.268728+00:00,f834b1ed-0de8-11e7-991c-3863bb43a7d0,99,14,3,0,1,0,1,1,1,1790308758
2026-09-25T03:59:56+00:00,2026-09-25T04:00:10.268728+00:00,9b0aff89-5242-475e-b03b-87c3c3bf51bb,477,14,0,1,4,0,1,1,1,1790308759
2026-09-25T03:59:56+00:00,2026-09-25T04:00:10.268728+00:00,2149920539832638004,2149920539832638004,15,1,0,0,0,1,1,1,1790308759
2026-09-25T03:59:56+00:00,2026-09-25T04:00:10.268728+00:00,2071991821019036242,2071991821019036242,13,5,0,7,0,1,1,1,1790308770
2026-09-25T03:59:56+00:00,2026-09-25T04:00:10.268728+00:00,625f105e-4407-4988-9095-d1979cbda5e1,234,14,9,0,5,0,1,1,1,1790308769
2026-09-25T03:59:56+00:00,2026-09-25T04:00:10.268728+00:00,2036103727838931110,2036103727838931110,10,1,0,1,0,1,1,1,1790308767
2026-09-25T03:59:56+00:00,2026-09-25T04:00:10.268728+00:00,1994515539257334312,1994515539257334312,18,4,0,1,0,1,1,1,1790308768
2026-09-25T03:59:56+00:00,2026-09-25T04:00:10.268728+00:00,f834a67b-0de8-11e7-991c-3863bb43a7d0,89,3,0,0,16,0,1,1,1,1790308768
2026-09-25T03:59:56+00:00,2026-09-25T04:00:10.268728+00:00,1976280681456741062,1976280681456741062,5,0,0,6,0,1,1,1,1790308767
2026-09-25T03:59:56+00:00,2026-09-25T04:00:10.268728+00:00,f8347ded-0de8-11e7-991c-3863bb43a7d0,35,2,0,0,29,0,1,1,1,1790308766
2026-09-25T03:59:56+00:00,2026-09-25T04:00:10.268728+00:00,f834d260-0de8-11e7-991c-3863bb43a7d0,119,11,1,0,4,0,1,1,1,1790308767
2026-09-25T03:59:56+00:00,2026-09-25T04:00:10.268728+00:00,52ca4d94-587f-4a61-a298-a1a755e73bfb,362,12,6,0,7,0,1,1,1,1790308755
2026-09-25T03:59:56+00:00,2026-09-25T04:00:10.268728+00:00,1331197c-f6c6-4f4a-a29b-95e580359886,224,11,0,0,6,0,1,1,1,1790308761
2026-09-25T03:59:56+00:00,2026-09-25T04:00:10.268728+00:00,f83532fa-0de8-11e7-991c-3863bb43a7d0,219,7,1,0,8,0,1,1,1,1790308760
2026-09-25T03:59:56+00:00,2026-09-25T04:00:10.268728+00:00,2028220168245183460,2028220168245183460,9,1,0,10,0,1,1,1,1790308764
2026-09-25T03:59:56+00:00,2026-09-25T04:00:10.268728+00:00,f8351649-0de8-11e7-991c-3863bb43a7d0,183,0,0,0,19,0,1,1,1,1790308764
2026-09-25T03:59:56+00:00,2026-09-25T04:00:10.268728+00:00,1999644268058967024,1999644268058967024,11,2,0,13,0,1,1,1,1790308765
2026-09-25T03:59:56+00:00,2026-09-25T04:00:10.268728+00:00,f83473ea-0de8-11e7-991c-3863bb43a7d0,27,11,2,2,10,0,1,1,1,1790308772
2026-09-25T03:59:56+00:00,2026-09-25T04:00:10.268728+00:00,2134720099473744344,2134720099473744344,6,0,0,14,1,1,1,1,1790308713
2026-09-25T03:59:56+00:00,2026-09-25T04:00:10.268728+00:00,2363c5a3-93cc-41a2-a767-90f1826c041f,426,4,0,2,21,0,1,1,1,1790308771
2026-09-25T03:59:56+00:00,2026-09-25T04:00:10.268728+00:00,e4d5271f-5f76-401b-b7f0-c8dce3c26f10,462,11,2,0,0,0,1,1,1,1790308771
2026-09-25T03:59:56+00:00,2026-09-25T04:00:10.268728+00:00,dcd76e42-eebc-4432-9726-cdb3372b0b07,557,1,0,0,17,0,1,1,1,1790308772
2026-09-25T03:59:56+00:00,2026-09-25T04:00:10.268728+00:00,f8350129-0de8-11e7-991c-3863bb43a7d0,149,17,3,1,0,0,1,1,1,1790308772
2026-09-25T03:59:56+00:00,2026-09-25T04:00:10.268728+00:00,2220033166406469278,2220033166406469278,12,2,0,3,0,1,1,1,1790308749
2026-09-25T03:59:56+00:00,2026-09-25T04:00:10.268728+00:00,4b5de733-9353-4873-9dc2-9558b3cb063a,393,2,0,0,13,0,1,1,1,1790308770
2026-09-25T03:59:56+00:00,2026-09-25T04:00:10.268728+00:00,2132460331327742574,2132460331327742574,0,0,1,17,0,1,1,1,1790308770
2026-09-25T03:59:56+00:00,2026-09-25T04:00:10.268728+00:00,133d159e-a202-4310-910f-eca392fe181e,398,5,1,2,12,0,1,1,1,1790308771
2026-09-25T03:59:56+00:00,2026-09-25T04:00:10.268728+00:00,88b35b6d-f355-44dc-b85e-ed2eb1bc9099,406,12,5,0,7,0,1,1,1,1790308773
2026-09-25T03:59:56+00:00,2026-09-25T04:00:10.268728+00:00,f8350199-0de8-11e7-991c-3863bb43a7d0,150,7,0,2,10,0,1,1,1,1790308773
2026-09-25T03:59:56+00:00,2026-09-25T04:00:10.268728+00:00,2110566771130438288,2110566771130438288,16,5,0,0,0,1,1,1,1790308773
2026-09-25T03:59:56+00:00,2026-09-25T04:00:10.268728+00:00,f83466c6-0de8-11e7-991c-3863bb43a7d0,6,5,1,3,6,0,1,1,1,1790308774
2026-09-25T03:59:56+00:00,2026-09-25T04:00:10.268728+00:00,e335fa7c-7adf-4360-9bfa-76b18124a56f,541,10,8,1,0,0,1,1,1,1790308774
2026-09-25T03:59:56+00:00,2026-09-25T04:00:10.268728+00:00,2219705277630124418,2219705277630124418,8,3,0,7,0,1,1,1,1790308776
2026-09-25T03:59:56+00:00,2026-09-25T04:00:10.268728+00:00,2131371824572002576,2131371824572002576,16,0,0,0,0,1,1,1,1790308777
2026-09-25T03:59:56+00:00,2026-09-25T04:00:10.268728+00:00,1997031876360597884,1997031876360597884,6,2,1,4,0,1,1,1,1790308777
2026-09-25T03:59:56+00:00,2026-09-25T04:00:10.268728+00:00,2251186911126913182,2251186911126913182,19,3,0,0,0,1,1,1,1790308778
2026-09-25T03:59:56+00:00,2026-09-25T04:00:10.268728+00:00,f55cdf0a-3d7b-491c-bed2-7dc0ef2062d5,489,14,0,1,1,0,1,1,1,1790308778
2026-09-25T03:59:56+00:00,2026-09-25T04:00:10.268728+00:00,1999639508813492766,1999639508813492766,5,0,0,15,0,1,1,1,1790308779
2026-09-25T03:59:56+00:00,2026-09-25T04:00:10.268728+00:00,5d17f129-af8c-4f30-bc58-6a8279052772,543,5,0,0,14,0,1,1,1,1790308779
2026-09-25T03:59:56+00:00,2026-09-25T04:00:10.268728+00:00,40ee059e-8530-4992-9114-c16b87d6832f,441,5,1,1,13,0,1,1,1,1790308780
2026-09-25T03:59:56+00:00,2026-09-25T04:00:10.268728+00:00,2171110977443594588,2171110977443594588,11,1,1,3,0,1,1,1,1790308741
2026-09-25T03:59:56+00:00,2026-09-25T04:00:10.268728+00:00,8b703219-1e16-4ba1-9f46-2b7030c7849a,360,6,3,0,9,0,1,1,1,1790308742
2026-09-25T03:59:56+00:00,2026-09-25T04:00:10.268728+00:00,2256120653476329202,2256120653476329202,13,5,0,2,0,1,1,1,1790308742
2026-09-25T03:59:56+00:00,2026-09-25T04:00:10.268728+00:00,2012646293885032702,2012646293885032702,5,0,4,15,0,1,1,1,1790308705
2026-09-25T03:59:56+00:00,2026-09-25T04:00:10.268728+00:00,3b158c7a-a362-43ae-af1f-121b78be32d7,483,14,2,0,3,0,1,1,1,1790308745
2026-09-25T03:59:56+00:00,2026-09-25T04:00:10.268728+00:00,f8346a3c-0de8-11e7-991c-3863bb43a7d0,10,4,1,2,5,0,1,1,1,1790308740
2026-09-25T03:59:56+00:00,2026-09-25T04:00:10.268728+00:00,2113560016964645240,2113560016964645240,16,6,3,0,0,1,1,1,1790308741
2026-09-25T03:59:56+00:00,2026-09-25T04:00:10.268728+00:00,082262bd-086b-46c7-83ce-eed2b39142ff,416,6,0,0,9,0,1,1,1,1790308743
2026-09-25T03:59:56+00:00,2026-09-25T04:00:10.268728+00:00,af066ffd-b892-434f-8532-1982fc408780,480,9,1,0,2,0,1,1,1,1790308747
2026-09-25T03:59:56+00:00,2026-09-25T04:00:10.268728+00:00,3dbbb3cb-b52d-46f8-8f9c-db11e83d081c,327,11,2,0,4,0,1,1,1,1790308747
2026-09-25T03:59:56+00:00,2026-09-25T04:00:10.268728+00:00,3c837bc0-fd08-49c4-adf5-0e9a98e918a7,524,2,0,1,12,0,1,1,1,1790308746
2026-09-25T03:59:56+00:00,2026-09-25T04:00:10.268728+00:00,f8348924-0de8-11e7-991c-3863bb43a7d0,57,8,0,0,6,0,1,1,1,1790308748
2026-09-25T03:59:56+00:00,2026-09-25T04:00:10.268728+00:00,2136546016037880534,2136546016037880534,15,2,0,0,0,1,1,1,1790308748
2026-09-25T03:59:56+00:00,2026-09-25T04:00:10.268728+00:00,f8353277-0de8-11e7-991c-3863bb43a7d0,218,5,1,1,9,0,1,1,1,1790308750
2026-09-25T03:59:56+00:00,2026-09-25T04:00:10.268728+00:00,2111332861978124760,2111332861978124760,11,2,1,4,0,1,1,1,1790308656
2026-09-25T03:59:56+00:00,2026-09-25T04:00:10.268728+00:00,a9bc314b-a3fd-46e5-a63b-f005258bba5f,a9bc314b-a3fd-46e5-a63b-f005258bba5f,6,1,1,11,0,1,1,1,1790308731
2026-09-25T03:59:56+00:00,2026-09-25T04:00:10.268728+00:00,2223046412750968128,2223046412750968128,4,0,0,15,0,1,1,1,1790308730
2026-09-25T03:59:56+00:00,2026-09-25T04:00:10.268728+00:00,dd05a440-f881-410c-a071-864da11c634a,318,0,0,0,19,0,1,1,1,1790308733
2026-09-25T03:59:56+00:00,2026-09-25T04:00:10.268728+00:00,f834b652-0de8-11e7-991c-3863bb43a7d0,104,16,2,1,0,0,1,1,1,1790308733
2026-09-25T03:59:56+00:00,2026-09-25T04:00:10.268728+00:00,2131714490587826928,2131714490587826928,14,5,0,2,0,1,1,1,1790308728
2026-09-25T03:59:56+00:00,2026-09-25T04:00:10.268728+00:00,f835141c-0de8-11e7-991c-3863bb43a7d0,178,18,1,1,0,0,1,1,1,1790308732
2026-09-25T03:59:56+00:00,2026-09-25T04:00:10.268728+00:00,1984021766354634770,1984021766354634770,10,4,0,9,0,1,1,1,1790308736
2026-09-25T03:59:56+00:00,2026-09-25T04:00:10.268728+00:00,2124668538068359456,2124668538068359456,11,0,0,7,0,1,1,1,1790308736
2026-09-25T03:59:56+00:00,2026-09-25T04:00:10.268728+00:00,2004828637786472956,2004828637786472956,18,0,0,1,0,1,1,1,1790308735
2026-09-25T03:59:56+00:00,2026-09-25T04:00:10.268728+00:00,2080157934789007958,2080157934789007958,19,3,0,0,0,1,1,1,1790308738
2026-09-25T03:59:56+00:00,2026-09-25T04:00:10.268728+00:00,f834db9b-0de8-11e7-991c-3863bb43a7d0,121,16,9,0,1,0,1,1,1,1790308738
2026-09-25T03:59:56+00:00,2026-09-25T04:00:10.268728+00:00,f83472d3-0de8-11e7-991c-3863bb43a7d0,25,11,0,1,3,0,1,1,1,1790308734
2026-09-25T03:59:56+00:00,2026-09-25T04:00:10.268728+00:00,609c2f06-310e-4134-8dd2-3d23aa41487b,609c2f06-310e-4134-8dd2-3d23aa41487b,16,5,1,5,0,1,1,1,1790308696
