snapshot_utc,fetched_utc,station_id,legacy_id,num_bikes_available,num_ebikes_available,num_bikes_disabled,num_docks_available,num_docks_disabled,is_installed,is_renting,is_returning,last_reported
2026-09-26T00:11:55+00:00,2026-09-26T00:11:56.931061+00:00,2071991821019036242,2071991821019036242,8,4,0,12,0,1,1,1,1790381332
2026-09-26T00:11:55+00:00,2026-09-26T00:11:56.931061+00:00,2261583246847893606,2261583246847893606,12,0,0,7,0,1,1,1,1790381331
2026-09-26T00:11:55+00:00,2026-09-26T00:11:56.931061+00:00,2227859082657747444,2227859082657747444,0,0,0,7,0,1,1,1,1790381149
2026-09-26T00:11:55+00:00,2026-09-26T00:11:56.931061+00:00,2031175112202687108,2031175112202687108,4,0,0,12,0,1,1,1,1790381363
2026-09-26T00:11:55+00:00,2026-09-26T00:11:56.931061+00:00,2124664048772581794,2124664048772581794,3,0,0,8,0,1,1,1,1790381384
2026-09-26T00:11:55+00:00,2026-09-26T00:11:56.931061+00:00,f606593b-3d07-40f2-bc6d-a0eb96588e44,456,6,0,0,12,0,1,1,1,1790381392
2026-09-26T00:11:55+00:00,2026-09-26T00:11:56.931061+00:00,1ef5abb2-5af9-41f2-a0dd-1e44278ad9f1,502,2,0,0,9,0,1,1,1,1790381387
2026-09-26T00:11:55+00:00,2026-09-26T00:11:56.931061+00:00,f8350d30-0de8-11e7-991c-3863bb43a7d0,163,8,0,0,11,0,1,1,1,1790381387
2026-09-26T00:11:55+00:00,2026-09-26T00:11:56.931061+00:00,800bde2c-51df-497c-ac2d-bc3a8c00c164,800bde2c-51df-497c-ac2d-bc3a8c00c164,4,0,1,10,0,1,1,1,1790381386
2026-09-26T00:11:55+00:00,2026-09-26T00:11:56.931061+00:00,6eaa7343-402d-41c9-9aac-8c664fdbdcf1,6eaa7343-402d-41c9-9aac-8c664fdbdcf1,0,0,0,0,0,0,0,0,86400
2026-09-26T00:11:55+00:00,2026-09-26T00:11:56.931061+00:00,e519df41-c4d7-403a-9afa-a5dd7cdd2d03,536,1,0,0,17,0,1,1,1,1790381423
2026-09-26T00:11:55+00:00,2026-09-26T00:11:56.931061+00:00,1331197c-f6c6-4f4a-a29b-95e580359886,224,10,2,0,7,0,1,1,1,1790381425
2026-09-26T00:11:55+00:00,2026-09-26T00:11:56.931061+00:00,f8351791-0de8-11e7-991c-3863bb43a7d0,186,5,3,0,10,0,1,1,1,1790381430
2026-09-26T00:11:55+00:00,2026-09-26T00:11:56.931061+00:00,e335fa7c-7adf-4360-9bfa-76b18124a56f,541,8,8,0,3,0,1,1,1,1790381431
2026-09-26T00:11:55+00:00,2026-09-26T00:11:56.931061+00:00,a6d6d4b2-3666-43ad-a690-7f676bdcc3fd,542,12,0,0,7,0,1,1,1,1790381432
2026-09-26T00:11:55+00:00,2026-09-26T00:11:56.931061+00:00,f8351649-0de8-11e7-991c-3863bb43a7d0,183,3,0,1,15,0,1,1,1,1790381457
2026-09-26T00:11:55+00:00,2026-09-26T00:11:56.931061+00:00,f8348598-0de8-11e7-991c-3863bb43a7d0,49,11,1,0,7,0,1,1,1,1790381456
2026-09-26T00:11:55+00:00,2026-09-26T00:11:56.931061+00:00,97a1e4e7-a1ff-427a-aaea-48ca0d00bf9c,348,13,2,0,2,0,1,1,1,1790381456
2026-09-26T00:11:55+00:00,2026-09-26T00:11:56.931061+00:00,ea00f276-26dc-48ee-b2c8-6e56fd632a2d,272,3,0,0,16,0,1,1,1,1790381457
2026-09-26T00:11:55+00:00,2026-09-26T00:11:56.931061+00:00,986068c4-d11a-465a-b8d0-bd0960c57f51,986068c4-d11a-465a-b8d0-bd0960c57f51,11,2,0,2,0,1,1,1,1790381455
2026-09-26T00:11:55+00:00,2026-09-26T00:11:56.931061+00:00,9b0aff89-5242-475e-b03b-87c3c3bf51bb,477,4,0,0,15,0,1,1,1,1790381465
2026-09-26T00:11:55+00:00,2026-09-26T00:11:56.931061+00:00,1999644268058967024,1999644268058967024,9,2,1,14,0,1,1,1,1790381466
2026-09-26T00:11:55+00:00,2026-09-26T00:11:56.931061+00:00,f834d260-0de8-11e7-991c-3863bb43a7d0,119,5,3,0,10,0,1,1,1,1790381466
2026-09-26T00:11:55+00:00,2026-09-26T00:11:56.931061+00:00,e4d5271f-5f76-401b-b7f0-c8dce3c26f10,462,5,2,0,6,0,1,1,1,1790381464
2026-09-26T00:11:55+00:00,2026-09-26T00:11:56.931061+00:00,52ca4d94-587f-4a61-a298-a1a755e73bfb,362,2,0,0,17,0,1,1,1,1790381461
2026-09-26T00:11:55+00:00,2026-09-26T00:11:56.931061+00:00,2127634714741013228,2127634714741013228,18,0,0,6,0,1,1,1,1790381400
2026-09-26T00:11:55+00:00,2026-09-26T00:11:56.931061+00:00,f8347a8b-0de8-11e7-991c-3863bb43a7d0,29,16,0,0,3,0,1,1,1,1790381400
2026-09-26T00:11:55+00:00,2026-09-26T00:11:56.931061+00:00,b44b7c3d-c054-4591-92a9-3b96d86050ab,b44b7c3d-c054-4591-92a9-3b96d86050ab,7,0,0,4,0,1,1,1,1790381401
2026-09-26T00:11:55+00:00,2026-09-26T00:11:56.931061+00:00,2438d052-2cd6-4fba-83c9-39f46cb59398,2438d052-2cd6-4fba-83c9-39f46cb59398,2,0,0,17,0,1,1,1,1790381391
2026-09-26T00:11:55+00:00,2026-09-26T00:11:56.931061+00:00,d1a5e406-718c-44b9-b9dd-e63605b888aa,555,11,10,0,3,0,1,1,1,1790381401
2026-09-26T00:11:55+00:00,2026-09-26T00:11:56.931061+00:00,625f105e-4407-4988-9095-d1979cbda5e1,234,13,7,0,6,0,1,1,1,1790381436
2026-09-26T00:11:55+00:00,2026-09-26T00:11:56.931061+00:00,f8346c96-0de8-11e7-991c-3863bb43a7d0,14,0,0,0,25,0,1,1,1,1790381436
2026-09-26T00:11:55+00:00,2026-09-26T00:11:56.931061+00:00,f834916a-0de8-11e7-991c-3863bb43a7d0,63,5,3,1,9,0,1,1,1,1790381438
2026-09-26T00:11:55+00:00,2026-09-26T00:11:56.931061+00:00,2250817396738253956,2250817396738253956,15,3,0,0,0,1,1,1,1790381438
2026-09-26T00:11:55+00:00,2026-09-26T00:11:56.931061+00:00,f8348719-0de8-11e7-991c-3863bb43a7d0,52,14,3,0,9,0,1,1,1,1790381472
2026-09-26T00:11:55+00:00,2026-09-26T00:11:56.931061+00:00,4d953f0f-13b5-4b3d-b2da-342003ff7cba,4d953f0f-13b5-4b3d-b2da-342003ff7cba,10,4,0,1,0,1,1,1,1790381470
2026-09-26T00:11:55+00:00,2026-09-26T00:11:56.931061+00:00,f83532fa-0de8-11e7-991c-3863bb43a7d0,219,7,0,0,8,0,1,1,1,1790381467
2026-09-26T00:11:55+00:00,2026-09-26T00:11:56.931061+00:00,4b5de733-9353-4873-9dc2-9558b3cb063a,393,2,1,0,13,0,1,1,1,1790381469
2026-09-26T00:11:55+00:00,2026-09-26T00:11:56.931061+00:00,2036103727838931110,2036103727838931110,7,0,0,4,0,1,1,1,1790381470
2026-09-26T00:11:55+00:00,2026-09-26T00:11:56.931061+00:00,f834a1de-0de8-11e7-991c-3863bb43a7d0,84,2,0,1,12,0,1,1,1,1790381471
2026-09-26T00:11:55+00:00,2026-09-26T00:11:56.931061+00:00,199f3d59-e726-4549-b9c1-4dfc8a343fdb,508,6,0,0,5,0,1,1,1,1790381388
2026-09-26T00:11:55+00:00,2026-09-26T00:11:56.931061+00:00,acb27827-d69a-4287-b132-3f529ca62ad2,427,5,4,1,13,0,1,1,1,1790381388
2026-09-26T00:11:55+00:00,2026-09-26T00:11:56.931061+00:00,569f4952-5a25-4394-a419-f9c4d9cca6f3,495,14,1,1,4,0,1,1,1,1790381395
2026-09-26T00:11:55+00:00,2026-09-26T00:11:56.931061+00:00,eed9e64f-f09d-43c1-aa31-da968c66750a,368,13,2,0,2,0,1,1,1,1790381390
2026-09-26T00:11:55+00:00,2026-09-26T00:11:56.931061+00:00,2251186911126913182,2251186911126913182,12,2,0,7,0,1,1,1,1790381396
